INTERPOL-Ante-Mortem-DVI-Missing-Person/1,eng-Latn-x-interpol,[12.10.2]First name(s),[12.10.3]Family name,,,,
INTERPOL-Ante-Mortem-DVI-Missing-Person/1,fra-Latn-x-interpol,[12.10.2]Prénom(s),[12.10.3]Nom de famille,,,,
INTERPOL-Ante-Mortem-DVI-Missing-Person/1,spa-Latn-x-interpol,[12.10.2]Nombre(s),[12.10.3]Apellido(s),,,,
INTERPOL-Ante-Mortem-DVI-Missing-Person/1,arb-Arab-x-interpol,الأسماء الشخصية[12.10.2],االسم العائلي[12.10.3],,,,
SEMICeu_Core-Person-Vocabulary_v2.00,eng-Latn-x-semiceu,[12.10.34]Person alternative name,[12.10.1]full name,[12.10.2]given name,[12.10.2]forename,[12.10.3]family name,[12.10.3]surname
